pitcher_id,pbp_pitches,entry_inning,first_play_index,last_play_index,first_pitch_row,last_pitch_row,entry_half,game_pk,pbp_source,fallback_used,date,game_date_time,team,opp,home_away,pitcher_name,is_starter,role,boxscore_np,bf,outs,r,er,h,bb,k,hr,boxscore_source,_merge,pitch_count_match,primary_position,primary_position_name,pitcher_class,line_stats_match,qa_status,games_pitched,games_started,physical_appearance
607455,17.0,8.0,69.0,73.0,302.0,318.0,Top,823732,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-03.parquet,False,2026-04-03,2026-04-03T20:10:00Z,MIN,TB,H,Anthony Banda,False,RELIEF_OR_BULK,17,5,3,1,1,1,0,0,0,https://statsapi.mlb.com/api/v1.1/game/823732/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
623437,17.0,7.0,54.0,57.0,240.0,256.0,Top,823732,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-03.parquet,False,2026-04-03,2026-04-03T20:10:00Z,MIN,TB,H,Justin Topa,False,RELIEF_OR_BULK,17,4,2,0,0,2,0,2,0,https://statsapi.mlb.com/api/v1.1/game/823732/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
641927,82.0,1.0,0.0,28.0,1.0,133.0,Top,823732,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-03.parquet,False,2026-04-03,2026-04-03T20:10:00Z,MIN,TB,H,Bailey Ober,True,STARTER,82,18,12,3,3,4,2,4,0,https://statsapi.mlb.com/api/v1.1/game/823732/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V3,,,
671212,104.0,1.0,6.0,50.0,28.0,223.0,Bot,823732,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-03.parquet,False,2026-04-03,2026-04-03T20:10:00Z,TB,MIN,A,Joe Boyle,True,STARTER,104,25,16,3,2,4,3,9,0,https://statsapi.mlb.com/api/v1.1/game/823732/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V3,,,
672782,23.0,7.0,66.0,76.0,292.0,331.0,Bot,823732,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-03.parquet,False,2026-04-03,2026-04-03T20:10:00Z,TB,MIN,A,Yoendrys Gómez,False,RELIEF_OR_BULK,23,6,5,1,1,1,0,1,1,https://statsapi.mlb.com/api/v1.1/game/823732/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
679358,37.0,5.0,37.0,47.0,164.0,208.0,Top,823732,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-03.parquet,False,2026-04-03,2026-04-03T20:10:00Z,MIN,TB,H,Eric Orze,False,RELIEF_OR_BULK,37,8,6,0,0,1,1,0,0,https://statsapi.mlb.com/api/v1.1/game/823732/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
681892,2.0,7.0,58.0,58.0,257.0,258.0,Top,823732,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-03.parquet,False,2026-04-03,2026-04-03T20:10:00Z,MIN,TB,H,Kody Funderburk,False,RELIEF_OR_BULK,2,1,1,0,0,0,0,0,0,https://statsapi.mlb.com/api/v1.1/game/823732/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
685801,16.0,6.0,51.0,53.0,224.0,239.0,Bot,823732,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-03.parquet,False,2026-04-03,2026-04-03T20:10:00Z,TB,MIN,A,Hunter Bigge,False,RELIEF_OR_BULK,16,3,2,0,0,0,1,1,0,https://statsapi.mlb.com/api/v1.1/game/823732/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
687330,33.0,7.0,59.0,65.0,259.0,291.0,Bot,823732,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-03.parquet,False,2026-04-03,2026-04-03T20:10:00Z,TB,MIN,A,Kevin Kelly,False,RELIEF_OR_BULK,33,7,1,6,5,2,2,1,0,https://statsapi.mlb.com/api/v1.1/game/823732/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
689520,10.0,9.0,77.0,79.0,332.0,341.0,Top,823732,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-03.parquet,False,2026-04-03,2026-04-03T20:10:00Z,MIN,TB,H,Cody Laweryson,False,RELIEF_OR_BULK,10,3,3,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/823732/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
656492,80.0,1.0,4.0,44.0,21.0,174.0,Bot,823805,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-11.parquet,False,2026-04-11,2026-04-11T23:10:00Z,WSH,MIL,A,Foster Griffin,True,STARTER,80,20,16,0,0,1,3,1,0,https://statsapi.mlb.com/api/v1.1/game/823805/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V3,,,
669084,9.0,9.0,66.0,67.0,260.0,268.0,Top,823805,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-11.parquet,False,2026-04-11,2026-04-11T23:10:00Z,MIL,WSH,H,DL Hall,False,RELIEF_OR_BULK,9,2,1,0,0,0,1,0,0,https://statsapi.mlb.com/api/v1.1/game/823805/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
672335,14.0,8.0,59.0,61.0,226.0,239.0,Bot,823805,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-11.parquet,False,2026-04-11,2026-04-11T23:10:00Z,WSH,MIL,A,Cionel Pérez,False,RELIEF_OR_BULK,14,3,3,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/823805/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
681982,8.0,5.0,34.0,35.0,136.0,143.0,Top,823805,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-11.parquet,False,2026-04-11,2026-04-11T23:10:00Z,MIL,WSH,H,Grant Anderson,False,RELIEF_OR_BULK,8,2,2,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/823805/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
687075,65.0,6.0,39.0,65.0,155.0,259.0,Top,823805,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-11.parquet,False,2026-04-11,2026-04-11T23:10:00Z,MIL,WSH,H,Brandon Sproat,False,RELIEF_OR_BULK,65,15,11,1,1,4,3,3,0,https://statsapi.mlb.com/api/v1.1/game/823805/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
690925,24.0,9.0,68.0,74.0,269.0,292.0,Bot,823805,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-11.parquet,False,2026-04-11,2026-04-11T23:10:00Z,WSH,MIL,A,Clayton Beeter,False,RELIEF_OR_BULK,24,7,3,1,1,1,2,2,1,https://statsapi.mlb.com/api/v1.1/game/823805/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
690986,76.0,1.0,0.0,33.0,1.0,135.0,Top,823805,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-11.parquet,False,2026-04-11,2026-04-11T23:10:00Z,MIL,WSH,H,Kyle Harrison,True,STARTER,76,19,13,2,2,5,1,1,0,https://statsapi.mlb.com/api/v1.1/game/823805/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V3,,,
695418,16.0,6.0,45.0,54.0,175.0,213.0,Bot,823805,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-11.parquet,False,2026-04-11,2026-04-11T23:10:00Z,WSH,MIL,A,Brad Lord,False,RELIEF_OR_BULK,16,6,5,0,0,0,1,3,0,https://statsapi.mlb.com/api/v1.1/game/823805/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
643377,20.0,8.0,57.0,61.0,240.0,259.0,Bot,823806,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-01.parquet,False,2026-04-01,2026-04-01T17:40:00Z,TB,MIL,A,Griffin Jax,False,RELIEF_OR_BULK,20,5,0,5,3,3,1,0,0,https://statsapi.mlb.com/api/v1.1/game/823806/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
656876,89.0,1.0,3.0,41.0,13.0,172.0,Bot,823806,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-01.parquet,False,2026-04-01,2026-04-01T17:40:00Z,TB,MIL,A,Drew Rasmussen,True,STARTER,89,20,15,2,1,3,1,8,1,https://statsapi.mlb.com/api/v1.1/game/823806/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V3,,,
669084,19.0,9.0,67.0,71.0,273.0,291.0,Top,823806,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-01.parquet,False,2026-04-01,2026-04-01T17:40:00Z,MIL,TB,H,DL Hall,False,RELIEF_OR_BULK,19,5,3,0,0,1,0,3,0,https://statsapi.mlb.com/api/v1.1/game/823806/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
669438,13.0,8.0,62.0,66.0,260.0,272.0,Bot,823806,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-01.parquet,False,2026-04-01,2026-04-01T17:40:00Z,TB,MIL,A,Mason Englert,False,RELIEF_OR_BULK,13,5,3,1,1,2,0,0,0,https://statsapi.mlb.com/api/v1.1/game/823806/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
676879,9.0,8.0,54.0,56.0,231.0,239.0,Top,823806,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-01.parquet,False,2026-04-01,2026-04-01T17:40:00Z,MIL,TB,H,Aaron Ashby,False,RELIEF_OR_BULK,9,3,3,0,0,0,1,0,0,https://statsapi.mlb.com/api/v1.1/game/823806/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
681982,15.0,7.0,48.0,50.0,198.0,212.0,Top,823806,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-01.parquet,False,2026-04-01,2026-04-01T17:40:00Z,MIL,TB,H,Grant Anderson,False,RELIEF_OR_BULK,15,3,3,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/823806/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
693855,32.0,6.0,45.0,53.0,184.0,230.0,Bot,823806,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-01.parquet,False,2026-04-01,2026-04-01T17:40:00Z,TB,MIL,A,Ian Seymour,False,RELIEF_OR_BULK,32,6,6,0,0,1,0,2,0,https://statsapi.mlb.com/api/v1.1/game/823806/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
694819,94.0,1.0,0.0,44.0,1.0,183.0,Top,823806,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-01.parquet,False,2026-04-01,2026-04-01T17:40:00Z,MIL,TB,H,Jacob Misiorowski,True,STARTER,94,25,18,2,2,4,2,7,1,https://statsapi.mlb.com/api/v1.1/game/823806/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V3,,,
605540,67.0,1.0,0.0,31.0,1.0,118.0,Top,823807,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-31.parquet,False,2026-03-31,2026-03-31T23:40:00Z,MIL,TB,H,Brandon Woodruff,True,STARTER,67,19,15,2,2,4,0,6,2,https://statsapi.mlb.com/api/v1.1/game/823807/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V3,,,
642121,31.0,5.0,38.0,49.0,147.0,193.0,Bot,823807,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-31.parquet,False,2026-03-31,2026-03-31T23:40:00Z,TB,MIL,A,Cole Sulser,False,RELIEF_OR_BULK,31,8,4,2,2,4,0,0,1,https://statsapi.mlb.com/api/v1.1/game/823807/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
657649,16.0,6.0,39.0,42.0,148.0,163.0,Top,823807,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-31.parquet,False,2026-03-31,2026-03-31T23:40:00Z,MIL,TB,H,Jared Koenig,False,RELIEF_OR_BULK,16,4,3,0,0,1,0,1,0,https://statsapi.mlb.com/api/v1.1/game/823807/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
663556,79.0,1.0,4.0,37.0,14.0,146.0,Bot,823807,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-31.parquet,False,2026-03-31,2026-03-31T23:40:00Z,TB,MIL,A,Shane McClanahan,True,STARTER,79,19,14,3,2,2,3,4,0,https://statsapi.mlb.com/api/v1.1/game/823807/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V3,,,
672582,14.0,9.0,68.0,71.0,265.0,278.0,Top,823807,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-31.parquet,False,2026-03-31,2026-03-31T23:40:00Z,MIL,TB,H,Angel Zerpa,False,RELIEF_OR_BULK,14,4,3,0,0,0,1,0,0,https://statsapi.mlb.com/api/v1.1/game/823807/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
672782,30.0,7.0,54.0,67.0,213.0,264.0,Bot,823807,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-31.parquet,False,2026-03-31,2026-03-31T23:40:00Z,TB,MIL,A,Yoendrys Gómez,False,RELIEF_OR_BULK,30,9,6,1,1,1,2,2,1,https://statsapi.mlb.com/api/v1.1/game/823807/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
681982,19.0,7.0,50.0,53.0,194.0,212.0,Top,823807,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-31.parquet,False,2026-03-31,2026-03-31T23:40:00Z,MIL,TB,H,Grant Anderson,False,RELIEF_OR_BULK,19,4,3,0,0,1,0,1,0,https://statsapi.mlb.com/api/v1.1/game/823807/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
682842,22.0,8.0,59.0,63.0,231.0,252.0,Top,823807,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-31.parquet,False,2026-03-31,2026-03-31T23:40:00Z,MIL,TB,H,Abner Uribe,False,RELIEF_OR_BULK,22,5,3,0,0,1,1,0,0,https://statsapi.mlb.com/api/v1.1/game/823807/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
656730,9.0,9.0,64.0,68.0,275.0,283.0,Top,823808,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-10.parquet,False,2026-04-10,2026-04-10T23:40:00Z,MIL,WSH,H,Trevor Megill,False,RELIEF_OR_BULK,9,5,0,4,4,2,0,0,0,https://statsapi.mlb.com/api/v1.1/game/823808/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
663623,100.0,1.0,6.0,39.0,28.0,171.0,Bot,823808,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-10.parquet,False,2026-04-10,2026-04-10T23:40:00Z,WSH,MIL,A,Jake Irvin,True,STARTER,100,22,15,3,3,2,5,5,1,https://statsapi.mlb.com/api/v1.1/game/823808/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V3,,,
668834,7.0,9.0,69.0,71.0,284.0,290.0,Top,823808,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-10.parquet,False,2026-04-10,2026-04-10T23:40:00Z,MIL,WSH,H,Easton McGee,False,RELIEF_OR_BULK,7,3,3,0,0,1,0,0,0,https://statsapi.mlb.com/api/v1.1/game/823808/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
672335,14.0,7.0,54.0,56.0,237.0,250.0,Bot,823808,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-10.parquet,False,2026-04-10,2026-04-10T23:40:00Z,WSH,MIL,A,Cionel Pérez,False,RELIEF_OR_BULK,14,3,3,0,0,1,0,0,0,https://statsapi.mlb.com/api/v1.1/game/823808/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
672582,22.0,6.0,44.0,53.0,195.0,236.0,Top,823808,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-10.parquet,False,2026-04-10,2026-04-10T23:40:00Z,MIL,WSH,H,Angel Zerpa,False,RELIEF_OR_BULK,22,5,5,1,1,1,1,0,0,https://statsapi.mlb.com/api/v1.1/game/823808/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
676571,10.0,8.0,61.0,63.0,265.0,274.0,Bot,823808,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-10.parquet,False,2026-04-10,2026-04-10T23:40:00Z,WSH,MIL,A,PJ Poulin,False,RELIEF_OR_BULK,10,3,3,0,0,0,0,0,0,https://statsapi.mlb.com/api/v1.1/game/823808/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
676879,44.0,1.0,0.0,19.0,1.0,90.0,Top,823808,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-10.parquet,False,2026-04-10,2026-04-10T23:40:00Z,MIL,WSH,H,Aaron Ashby,True,STARTER,44,10,7,2,2,3,0,4,0,https://statsapi.mlb.com/api/v1.1/game/823808/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V3,,,
682842,14.0,8.0,57.0,60.0,251.0,264.0,Top,823808,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-10.parquet,False,2026-04-10,2026-04-10T23:40:00Z,MIL,WSH,H,Abner Uribe,False,RELIEF_OR_BULK,14,4,3,0,0,1,0,2,0,https://statsapi.mlb.com/api/v1.1/game/823808/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
687606,20.0,6.0,45.0,49.0,199.0,218.0,Bot,823808,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-10.parquet,False,2026-04-10,2026-04-10T23:40:00Z,WSH,MIL,A,Paxton Schultz,False,RELIEF_OR_BULK,20,5,3,0,0,1,0,1,0,https://statsapi.mlb.com/api/v1.1/game/823808/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
690925,12.0,9.0,72.0,74.0,291.0,302.0,Bot,823808,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-10.parquet,False,2026-04-10,2026-04-10T23:40:00Z,WSH,MIL,A,Clayton Beeter,False,RELIEF_OR_BULK,12,3,3,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/823808/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
694477,50.0,3.0,20.0,43.0,91.0,194.0,Top,823808,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-04-10.parquet,False,2026-04-10,2026-04-10T23:40:00Z,MIL,WSH,H,Chad Patrick,False,RELIEF_OR_BULK,50,12,9,0,0,3,1,0,0,https://statsapi.mlb.com/api/v1.1/game/823808/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
607259,88.0,1.0,6.0,46.0,27.0,182.0,Bot,823809,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-30.parquet,False,2026-03-30,2026-03-30T23:40:00Z,TB,MIL,A,Nick Martinez,True,STARTER,88,24,18,2,2,6,0,3,1,https://statsapi.mlb.com/api/v1.1/game/823809/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V3,,,
643377,15.0,7.0,51.0,53.0,200.0,214.0,Bot,823809,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-30.parquet,False,2026-03-30,2026-03-30T23:40:00Z,TB,MIL,A,Griffin Jax,False,RELIEF_OR_BULK,15,3,3,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/823809/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
656730,20.0,9.0,62.0,66.0,241.0,260.0,Top,823809,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-30.parquet,False,2026-03-30,2026-03-30T23:40:00Z,MIL,TB,H,Trevor Megill,False,RELIEF_OR_BULK,20,5,3,1,1,1,1,1,0,https://statsapi.mlb.com/api/v1.1/game/823809/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
664076,16.0,8.0,57.0,61.0,225.0,240.0,Bot,823809,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-30.parquet,False,2026-03-30,2026-03-30T23:40:00Z,TB,MIL,A,Garrett Cleavinger,False,RELIEF_OR_BULK,16,5,3,0,0,0,2,2,0,https://statsapi.mlb.com/api/v1.1/game/823809/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
672582,10.0,8.0,54.0,56.0,215.0,224.0,Top,823809,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-30.parquet,False,2026-03-30,2026-03-30T23:40:00Z,MIL,TB,H,Angel Zerpa,False,RELIEF_OR_BULK,10,3,3,0,0,0,0,2,0,https://statsapi.mlb.com/api/v1.1/game/823809/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
676879,24.0,6.0,38.0,50.0,158.0,199.0,Top,823809,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-30.parquet,False,2026-03-30,2026-03-30T23:40:00Z,MIL,TB,H,Aaron Ashby,False,RELIEF_OR_BULK,24,7,6,1,1,2,0,3,1,https://statsapi.mlb.com/api/v1.1/game/823809/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
687330,5.0,9.0,70.0,70.0,269.0,273.0,Bot,823809,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-30.parquet,False,2026-03-30,2026-03-30T23:40:00Z,TB,MIL,A,Kevin Kelly,False,RELIEF_OR_BULK,5,1,1,0,0,0,0,0,0,https://statsapi.mlb.com/api/v1.1/game/823809/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
690986,87.0,1.0,0.0,34.0,1.0,147.0,Top,823809,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-30.parquet,False,2026-03-30,2026-03-30T23:40:00Z,MIL,TB,H,Kyle Harrison,True,STARTER,87,20,15,1,1,4,1,8,1,https://statsapi.mlb.com/api/v1.1/game/823809/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V3,,,
693855,8.0,9.0,67.0,69.0,261.0,268.0,Bot,823809,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-30.parquet,False,2026-03-30,2026-03-30T23:40:00Z,TB,MIL,A,Ian Seymour,False,RELIEF_OR_BULK,8,3,2,0,0,0,0,1,0,https://statsapi.mlb.com/api/v1.1/game/823809/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
622554,19.0,8.0,72.0,75.0,312.0,330.0,Bot,823810,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-29.parquet,False,2026-03-29,2026-03-29T18:10:00Z,CWS,MIL,A,Seranthony Domínguez,False,RELIEF_OR_BULK,19,4,1,2,2,2,1,0,1,https://statsapi.mlb.com/api/v1.1/game/823810/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
641743,92.0,1.0,8.0,46.0,40.0,209.0,Bot,823810,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-29.parquet,False,2026-03-29,2026-03-29T18:10:00Z,CWS,MIL,A,Anthony Kay,True,STARTER,92,21,14,2,2,3,4,5,1,https://statsapi.mlb.com/api/v1.1/game/823810/feed/live,both,True,P,Pitcher,STARTER/OPENER/BULK,True,QA_VALIDATED_CANONICAL_V3,,,
656730,15.0,9.0,77.0,80.0,334.0,348.0,Top,823810,https://raw.githubusercontent.com/lancebroz/mlb-pitcher-data/main/data/raw/2026/daily/2026-03-29.parquet,False,2026-03-29,2026-03-29T18:10:00Z,MIL,CWS,H,Trevor Megill,False,RELIEF_OR_BULK,15,4,3,0,0,1,0,2,0,https://statsapi.mlb.com/api/v1.1/game/823810/feed/live,both,True,P,Pitcher,BULLPEN_PITCHER,True,QA_VALIDATED_CANONICAL_V3,,,
