DATE,GAME_PK,RS_GAMELOG,PERIOD
2025-05-10,777982,5,2025
2025-05-11,777968,6,2025
2025-05-12,777950,4,2025
2025-05-13,777943,2,2025
2025-05-14,777919,0,2025
2025-05-16,777904,2,2025
2025-05-17,777888,3,2025
2025-05-18,777878,2,2025
2025-05-19,777856,1,2025
2025-05-20,777851,0,2025
2025-05-21,777831,5,2025
2025-05-23,777808,5,2025
2025-05-24,777789,5,2025
2025-05-25,777773,3,2025
2025-05-26,777758,2,2025
2025-05-27,777749,6,2025
2025-05-28,777737,4,2025
2025-05-30,777718,4,2025
2025-05-31,777700,8,2025
2025-06-01,777686,5,2025
2025-06-02,777675,4,2025
2025-06-03,777657,5,2025
2025-06-04,777638,6,2025
2025-06-05,777631,5,2025
2025-06-06,777616,4,2025
2025-06-07,777604,8,2025
2025-06-08,777583,13,2025
2025-06-10,777570,5,2025
2025-06-11,777555,5,2025
2025-06-12,777544,4,2025
2025-06-13,777528,5,2025
2025-06-14,777518,4,2025
2025-06-15,777502,0,2025
2025-06-17,777489,4,2025
2025-06-18,777470,0,2025
2025-06-19,777455,1,2025
2025-06-20,777437,2,2025
2025-06-21,777423,11,2025
2025-06-22,777405,1,2025
2025-06-23,777389,2,2025
2025-06-24,777387,4,2025
2025-06-25,777369,7,2025
2025-06-26,777352,4,2025
2025-06-27,777341,1,2025
2025-06-28,777325,2,2025
2025-06-29,777313,1,2025
2025-07-02,777276,7,2025
2025-07-02,777289,2,2025
2025-07-03,777257,3,2025
2025-07-04,777250,6,2025
2025-07-05,777241,12,2025
2025-07-06,777216,4,2025
2025-07-08,777198,7,2025
2025-07-10,777165,1,2025
2025-07-10,777181,3,2025
2025-07-11,777151,8,2025
2025-07-12,777136,3,2025
2025-07-13,777124,2,2025
2025-07-18,777111,4,2025
2025-07-19,777092,2,2025
2025-07-20,777087,3,2025
2025-07-21,777061,7,2025
2025-07-22,777054,3,2025
2025-07-23,777034,6,2025
2025-07-25,777004,8,2025
2025-07-26,776985,2,2025
2025-07-27,776974,5,2025
2025-07-28,776959,6,2025
2025-07-29,776947,1,2025
2025-07-30,776931,0,2025
2025-08-01,776926,3,2025
2025-08-02,776911,12,2025
2025-08-03,776887,4,2025
2025-08-04,776876,6,2025
2025-08-05,776863,2,2025
2025-08-06,776846,1,2025
2025-08-08,776828,2,2025
2025-08-09,776817,4,2025
2025-08-10,776799,6,2025
2025-08-12,776772,13,2025
2025-08-13,776756,6,2025
2025-08-14,776748,3,2025
2025-08-15,776736,9,2025
2025-08-16,776726,3,2025
2025-08-17,776707,7,2025
2025-08-19,776678,8,2025
2025-08-20,776659,4,2025
2025-08-21,776650,3,2025
2025-08-22,776645,12,2025
2025-08-23,776626,9,2025
2025-08-24,776624,3,2025
2025-08-25,776598,13,2025
2025-08-26,776585,6,2025
2025-08-27,776566,6,2025
2025-08-28,776558,4,2025
2025-08-29,776548,19,2025
2025-08-30,776535,8,2025
2025-08-31,776519,1,2025
2025-09-01,776501,10,2025
2025-09-02,776490,12,2025
2025-09-03,776478,2,2025
2025-09-05,776450,5,2025
2025-09-06,776439,3,2025
2025-09-07,776429,2,2025
2025-09-08,776405,0,2025
2025-09-09,776404,3,2025
2025-09-10,776384,3,2025
2025-09-11,776371,4,2025
2025-09-12,776359,3,2025
2025-09-13,776349,2,2025
2025-09-14,776335,5,2025
2025-09-16,776304,8,2025
2025-09-17,776288,4,2025
2025-09-18,776276,6,2025
2025-09-19,776259,12,2025
2025-09-20,776252,3,2025
2025-09-21,776237,2,2025
2025-09-23,776209,9,2025
2025-09-24,776205,3,2025
2025-09-25,776187,8,2025
2025-09-26,776173,2,2025
2025-09-27,776161,5,2025
2025-09-28,776148,0,2025
2026-03-26,823649,11,2026_CUTOFF
2026-03-28,823651,4,2026_CUTOFF
2026-03-29,823647,3,2026_CUTOFF
2026-03-30,823080,4,2026_CUTOFF
2026-03-31,823077,0,2026_CUTOFF
2026-04-01,823078,1,2026_CUTOFF
2026-04-02,823242,2,2026_CUTOFF
2026-04-03,823240,10,2026_CUTOFF
2026-04-04,823239,9,2026_CUTOFF
2026-04-05,823238,5,2026_CUTOFF
2026-04-07,823648,4,2026_CUTOFF
2026-04-08,823646,2,2026_CUTOFF
2026-04-09,823645,1,2026_CUTOFF
2026-04-10,823643,0,2026_CUTOFF
2026-04-11,823644,6,2026_CUTOFF
2026-04-12,823642,0,2026_CUTOFF
2026-04-13,823964,0,2026_CUTOFF
2026-04-14,823965,1,2026_CUTOFF
2026-04-15,823963,2,2026_CUTOFF
2026-04-17,824693,4,2026_CUTOFF
2026-04-18,824694,2,2026_CUTOFF
2026-04-19,824691,1,2026_CUTOFF
2026-04-21,823640,3,2026_CUTOFF
2026-04-22,823641,3,2026_CUTOFF
2026-04-23,823639,10,2026_CUTOFF
2026-04-24,823638,3,2026_CUTOFF
2026-04-26,823635,1,2026_CUTOFF
2026-04-26,823637,0,2026_CUTOFF
2026-04-28,823636,8,2026_CUTOFF
2026-04-29,823633,2,2026_CUTOFF
2026-04-30,823634,4,2026_CUTOFF
2026-05-01,824041,4,2026_CUTOFF
2026-05-02,824042,3,2026_CUTOFF
2026-05-03,824043,5,2026_CUTOFF
2026-05-04,824363,4,2026_CUTOFF
2026-05-06,824361,10,2026_CUTOFF
2026-05-07,824362,2,2026_CUTOFF
2026-05-08,825088,3,2026_CUTOFF
2026-05-09,825089,1,2026_CUTOFF
2026-05-10,825085,1,2026_CUTOFF
2026-05-12,823632,10,2026_CUTOFF
2026-05-13,823631,3,2026_CUTOFF
2026-05-14,823630,9,2026_CUTOFF
2026-05-15,823629,2,2026_CUTOFF
2026-05-16,823627,6,2026_CUTOFF
2026-05-17,823628,7,2026_CUTOFF
2026-05-18,822734,16,2026_CUTOFF
2026-05-19,822736,6,2026_CUTOFF
2026-05-20,822735,4,2026_CUTOFF
2026-05-21,822733,2,2026_CUTOFF
2026-05-22,823863,1,2026_CUTOFF
2026-05-23,823862,1,2026_CUTOFF
2026-05-24,823861,0,2026_CUTOFF
2026-05-25,823625,2,2026_CUTOFF
2026-05-26,823624,2,2026_CUTOFF
2026-05-27,823626,4,2026_CUTOFF
2026-05-29,823623,9,2026_CUTOFF
2026-05-30,823622,6,2026_CUTOFF
2026-05-31,823621,10,2026_CUTOFF
2026-06-01,823131,2,2026_CUTOFF
2026-06-02,823129,3,2026_CUTOFF
2026-06-03,823130,7,2026_CUTOFF
2026-06-05,823293,5,2026_CUTOFF
2026-06-06,823292,2,2026_CUTOFF
2026-06-07,823291,7,2026_CUTOFF
2026-06-09,823620,0,2026_CUTOFF
2026-06-10,823618,2,2026_CUTOFF
2026-06-11,823619,5,2026_CUTOFF
2026-06-12,823617,7,2026_CUTOFF
2026-06-13,823616,1,2026_CUTOFF
2026-06-14,823615,8,2026_CUTOFF
2026-06-15,824505,0,2026_CUTOFF
2026-06-16,824504,3,2026_CUTOFF
2026-06-17,824503,9,2026_CUTOFF
2026-06-18,823448,6,2026_CUTOFF
2026-06-20,823447,3,2026_CUTOFF
2026-06-21,823449,2,2026_CUTOFF
2026-06-23,823614,6,2026_CUTOFF
2026-06-24,823611,5,2026_CUTOFF
2026-06-24,823613,3,2026_CUTOFF
2026-06-25,823612,3,2026_CUTOFF
2026-06-26,823610,1,2026_CUTOFF
2026-06-27,823609,6,2026_CUTOFF
2026-06-28,823608,4,2026_CUTOFF
2026-06-29,822792,1,2026_CUTOFF
2026-06-30,822793,3,2026_CUTOFF
2026-07-01,822791,3,2026_CUTOFF
2026-07-03,824904,3,2026_CUTOFF
2026-07-04,824903,3,2026_CUTOFF
2026-07-05,824902,10,2026_CUTOFF
2026-07-06,824900,7,2026_CUTOFF
2026-07-07,823607,12,2026_CUTOFF
2026-07-08,823605,6,2026_CUTOFF
2026-07-09,823606,7,2026_CUTOFF
2026-07-10,823604,2,2026_CUTOFF
2026-07-11,823603,0,2026_CUTOFF
2026-07-12,823602,2,2026_CUTOFF
2026-07-16,823440,4,2026_CUTOFF
2026-07-18,823441,1,2026_CUTOFF
2026-07-19,823439,6,2026_CUTOFF
2026-07-20,823762,3,2026_CUTOFF
2026-07-21,823760,4,2026_CUTOFF
2026-07-22,823761,3,2026_CUTOFF
