BATTER_ID,BATTER,GROUP_TYPE,GROUP,PITCHES,PA,BBE,SWING_PCT,CHASE_PCT,CONTACT_PCT,WHIFF_PCT,EV,HARD_HIT_PCT,BARREL_PCT,WOBA,XWOBA,BB_PCT,K_PCT
575929,Willson Contreras,COUNT,3-1,30,13,15,66.66666666666666,27.27272727272727,75.0,25.0,79.07333333333331,13.333333333333334,0.0,0.6384615384615385,0.5453889230769231,61.53846153846154,0.0
575929,Willson Contreras,COUNT,3-2,78,56,37,66.66666666666666,46.34146341463415,82.6923076923077,17.307692307692307,77.38108108108109,24.324324324324326,2.7027027027027026,0.4481481481481481,0.44235425925925925,35.714285714285715,23.214285714285715
575929,Willson Contreras,LEVERAGE,BATTER_AHEAD,298,63,81,42.95302013422819,23.404255319148938,68.75,31.25,86.94197530864197,39.50617283950617,11.11111111111111,0.5419354838709678,0.536001806451613,26.984126984126984,0.0
575929,Willson Contreras,LEVERAGE,EVEN_FULL,729,195,234,48.971193415637856,34.50134770889488,73.10924369747899,26.89075630252101,82.7397435897436,29.914529914529915,6.41025641025641,0.4272020725388601,0.4256428756476683,10.256410256410255,21.025641025641026
575929,Willson Contreras,LEVERAGE,PITCHER_AHEAD,480,131,150,51.87500000000001,37.1875,69.87951807228916,30.120481927710845,83.45533333333333,28.000000000000004,7.333333333333333,0.3542307692307692,0.28070753846153845,0.0,41.221374045801525
575929,Willson Contreras,SPECIAL,FIRST_PITCH,390,54,98,38.46153846153847,26.455026455026452,72.0,28.000000000000004,84.99999999999999,34.69387755102041,7.142857142857142,0.4759259259259259,0.5339437962962963,0.0,0.0
575929,Willson Contreras,SPECIAL,TWO_STRIKES,475,216,171,56.631578947368425,39.80891719745223,73.23420074349443,26.765799256505574,81.39005847953217,25.146198830409354,5.847953216374268,0.33014018691588787,0.28568742990654206,9.25925925925926,43.98148148148148
807799,Masataka Yoshida,COUNT,0-0,222,28,36,19.81981981981982,7.6190476190476195,84.0909090909091,15.909090909090908,88.58611111111111,41.66666666666667,2.7777777777777777,0.44821428571428573,0.3194998214285714,0.0,0.0
807799,Masataka Yoshida,COUNT,0-1,100,25,42,52.0,36.666666666666664,86.53846153846155,13.461538461538462,80.10714285714286,21.428571428571427,0.0,0.35200000000000004,0.31432,0.0,0.0
807799,Masataka Yoshida,COUNT,0-2,41,17,15,48.78048780487805,40.625,75.0,25.0,78.58666666666666,6.666666666666667,0.0,0.2852941176470588,0.19876470588235295,0.0,41.17647058823529
807799,Masataka Yoshida,COUNT,1-0,94,20,29,37.234042553191486,18.181818181818183,82.85714285714286,17.142857142857142,86.96551724137932,31.03448275862069,10.344827586206897,0.3425,0.43504975,0.0,0.0
807799,Masataka Yoshida,COUNT,1-1,78,25,38,56.41025641025641,45.0,86.36363636363636,13.636363636363635,84.38157894736844,23.684210526315788,0.0,0.19400000000000003,0.25799999999999995,0.0,0.0
807799,Masataka Yoshida,COUNT,1-2,71,29,43,69.01408450704226,53.333333333333336,91.83673469387756,8.16326530612245,83.90697674418605,20.930232558139537,2.3255813953488373,0.26724137931034486,0.2118275862068965,0.0,24.137931034482758
807799,Masataka Yoshida,COUNT,2-0,35,2,4,22.857142857142858,31.57894736842105,75.0,25.0,83.675,25.0,0.0,0.9,0.733,0.0,0.0
807799,Masataka Yoshida,COUNT,2-1,44,13,20,56.81818181818182,29.166666666666668,92.0,8.0,84.845,30.0,0.0,0.37307692307692303,0.2652307692307692,0.0,0.0
807799,Masataka Yoshida,COUNT,2-2,51,27,31,74.50980392156863,52.38095238095239,89.47368421052632,10.526315789473683,84.48387096774194,32.25806451612903,0.0,0.19259259259259262,0.26933314814814807,0.0,29.629629629629626
807799,Masataka Yoshida,COUNT,3-0,11,4,0,0.0,0.0,,,,,,0.7,0.698007,100.0,0.0
807799,Masataka Yoshida,COUNT,3-1,23,11,3,17.391304347826086,10.0,75.0,25.0,93.40000000000002,0.0,0.0,0.5727272727272728,0.6268239090909092,81.81818181818183,0.0
807799,Masataka Yoshida,COUNT,3-2,30,21,20,73.33333333333333,36.36363636363637,95.45454545454545,4.545454545454546,87.14000000000001,40.0,0.0,0.33571428571428574,0.3815261428571429,33.33333333333333,14.285714285714285
807799,Masataka Yoshida,LEVERAGE,BATTER_AHEAD,207,50,56,34.78260869565217,21.782178217821784,84.72222222222221,15.277777777777779,86.31785714285715,28.57142857142857,5.357142857142857,0.452,0.46604172000000005,26.0,0.0
807799,Masataka Yoshida,LEVERAGE,EVEN_FULL,381,101,125,38.84514435695538,23.163841807909606,87.83783783783784,12.162162162162163,86.0592,33.6,0.8,0.29356435643564355,0.3037627623762376,6.9306930693069315,10.891089108910892
807799,Masataka Yoshida,LEVERAGE,PITCHER_AHEAD,212,71,100,57.07547169811321,43.06569343065693,86.77685950413223,13.223140495867769,81.51299999999999,19.0,1.0,0.3014084507042253,0.24478873239436624,0.0,19.718309859154928
807799,Masataka Yoshida,SPECIAL,FIRST_PITCH,222,28,36,19.81981981981982,7.6190476190476195,84.0909090909091,15.909090909090908,88.58611111111111,41.66666666666667,2.7777777777777777,0.44821428571428573,0.3194998214285714,0.0,0.0
807799,Masataka Yoshida,SPECIAL,TWO_STRIKES,193,94,109,66.83937823834198,47.706422018348626,89.14728682170544,10.852713178294573,83.93211009174311,25.688073394495415,0.9174311926605505,0.2643617021276595,0.26389408510638296,7.446808510638298,26.595744680851062
702332,Caleb Durbin,COUNT,0-0,346,54,88,32.080924855491325,19.49685534591195,83.78378378378379,16.216216216216218,77.17386363636363,19.318181818181817,1.1363636363636365,0.30096153846153845,0.26403836538461534,0.0,0.0
702332,Caleb Durbin,COUNT,0-1,167,29,59,48.50299401197605,24.390243902439025,82.71604938271605,17.28395061728395,76.75593220338983,13.559322033898304,0.0,0.15357142857142855,0.2827498214285714,0.0,0.0
702332,Caleb Durbin,COUNT,0-2,98,37,47,55.10204081632652,40.625,88.88888888888889,11.11111111111111,79.81914893617021,14.893617021276595,0.0,0.2527027027027027,0.230107972972973,0.0,24.324324324324326
702332,Caleb Durbin,COUNT,1-0,125,23,45,47.199999999999996,25.53191489361702,86.4406779661017,13.559322033898304,84.4,20.0,6.666666666666667,0.5804347826086957,0.3730434782608695,0.0,0.0
702332,Caleb Durbin,COUNT,1-1,130,30,53,50.0,21.53846153846154,86.15384615384616,13.846153846153847,82.34150943396227,26.41509433962264,0.0,0.22333333333333333,0.25050000000000006,0.0,0.0
702332,Caleb Durbin,COUNT,1-2,108,52,48,55.55555555555556,37.5,85.0,15.0,78.08333333333333,14.583333333333334,2.083333333333333,0.2911764705882353,0.22501941176470583,0.0,32.69230769230769
702332,Caleb Durbin,COUNT,2-0,33,9,13,45.45454545454545,35.714285714285715,93.33333333333333,6.666666666666667,88.82307692307693,46.15384615384615,0.0,0.6388888888888888,0.456,0.0,0.0
702332,Caleb Durbin,COUNT,2-1,65,13,24,49.23076923076923,27.027027027027028,84.375,15.625,80.45416666666667,16.666666666666664,4.166666666666666,0.3884615384615385,0.3626923076923076,0.0,0.0
702332,Caleb Durbin,COUNT,2-2,86,34,42,60.46511627906976,39.21568627450981,90.38461538461539,9.615384615384617,76.29999999999998,14.285714285714285,0.0,0.13676470588235295,0.13867632352941173,0.0,26.47058823529412
702332,Caleb Durbin,COUNT,3-0,8,4,1,12.5,0.0,100.0,0.0,73.8,0.0,0.0,0.7,0.698007,100.0,0.0
702332,Caleb Durbin,COUNT,3-1,31,18,15,58.06451612903226,30.76923076923077,83.33333333333334,16.666666666666664,85.37333333333332,20.0,6.666666666666667,0.5111111111111111,0.5877812777777778,50.0,0.0
702332,Caleb Durbin,COUNT,3-2,56,43,32,71.42857142857143,55.00000000000001,92.5,7.5,81.790625,28.125,0.0,0.3802325581395348,0.31986209302325586,23.25581395348837,25.581395348837212
702332,Caleb Durbin,LEVERAGE,BATTER_AHEAD,262,67,98,47.70992366412214,26.956521739130434,86.4,13.600000000000001,84.06122448979592,22.448979591836736,5.1020408163265305,0.5395522388059701,0.45927001492537317,19.402985074626866,0.0
702332,Caleb Durbin,LEVERAGE,EVEN_FULL,618,161,215,43.36569579288026,25.76271186440678,86.94029850746269,13.059701492537313,78.96418604651164,21.3953488372093,0.46511627906976744,0.27264150943396226,0.24977396226415097,6.211180124223603,12.422360248447205
702332,Caleb Durbin,LEVERAGE,PITCHER_AHEAD,373,118,154,52.27882037533512,33.33333333333333,85.12820512820512,14.871794871794872,78.10454545454546,14.285714285714285,0.6493506493506493,0.24568965517241378,0.24057741379310346,0.0,22.033898305084744
702332,Caleb Durbin,SPECIAL,FIRST_PITCH,346,54,88,32.080924855491325,19.49685534591195,83.78378378378379,16.216216216216218,77.17386363636363,19.318181818181817,1.1363636363636365,0.30096153846153845,0.26403836538461534,0.0,0.0
702332,Caleb Durbin,SPECIAL,TWO_STRIKES,348,166,169,59.195402298850574,40.7035175879397,88.83495145631069,11.165048543689322,78.82485207100592,17.159763313609467,0.591715976331361,0.273939393939394,0.23308515151515155,6.024096385542169,27.710843373493976
680776,Jarren Duran,COUNT,0-0,407,41,69,24.57002457002457,15.942028985507244,78.0,22.0,78.6768115942029,18.84057971014493,4.3478260869565215,0.2525641025641026,0.39876897435897435,0.0,0.0
680776,Jarren Duran,COUNT,0-1,195,34,61,58.97435897435898,40.54054054054054,65.21739130434783,34.78260869565217,80.91475409836066,19.672131147540984,4.918032786885246,0.4090909090909091,0.38257575757575757,0.0,0.0
680776,Jarren Duran,COUNT,0-2,112,48,33,56.25,43.037974683544306,58.730158730158735,41.269841269841265,81.0878787878788,21.21212121212121,6.0606060606060606,0.11808510638297871,0.12023404255319149,0.0,64.58333333333334
680776,Jarren Duran,COUNT,1-0,171,40,55,53.80116959064327,32.098765432098766,69.56521739130434,30.434782608695656,84.30363636363637,32.72727272727273,7.2727272727272725,0.34102564102564104,0.40771769230769234,0.0,0.0
680776,Jarren Duran,COUNT,1-1,144,37,56,62.5,33.33333333333333,64.44444444444444,35.55555555555556,86.03392857142856,23.214285714285715,3.571428571428571,0.33055555555555555,0.3513333333333333,0.0,0.0
680776,Jarren Duran,COUNT,1-2,136,60,43,60.29411764705882,46.666666666666664,60.97560975609756,39.02439024390244,82.75116279069766,25.581395348837212,9.30232558139535,0.13135593220338984,0.13459322033898305,0.0,66.66666666666666
680776,Jarren Duran,COUNT,2-0,56,5,11,30.357142857142854,16.0,76.47058823529412,23.52941176470588,82.78181818181818,27.27272727272727,9.090909090909092,0.54,0.616,0.0,0.0
